temperature_salon,humidity_salon,weather,weather1,temperature,humidity
21.6625,51.8625,3,cloudy,21,51
21.6625,51.875,3,cloudy,21,51
21.65625,51.88125,2,rainy,21,51
21.64375,51.90625,3,cloudy,21,51
21.6125,51.85,2,rainy,21,51
21.59375,51.94375,3,cloudy,21,51
21.58125,52.0375,2,rainy,21,52
21.58125,52.10625,2,rainy,21,52
21.58125,52.15,1,sunny,21,52
21.575,52.1625,3,cloudy,21,52
21.56875,52.1625,2,rainy,21,52
21.56875,52.15625,2,rainy,21,52
21.56875,52.13125,1,sunny,21,52
21.5625,52.10625,2,rainy,21,52
21.5625,52.06875,2,rainy,21,52
21.5625,52.0125,3,cloudy,21,52
21.55625,51.95,2,rainy,21,51
21.54375,51.89375,1,sunny,21,51
21.5375,51.83125,1,sunny,21,51
21.5375,51.75,2,rainy,21,51
21.5625,51.7375,3,cloudy,21,51
21.575,51.58125,1,sunny,21,51
21.58125,51.43125,2,rainy,21,51
21.575,51.30625,3,cloudy,21,51
21.5625,51.2125,2,rainy,21,51
21.5625,51.1375,3,cloudy,21,51
21.5625,51.1,2,rainy,21,51
21.55625,51.075,2,rainy,21,51
21.56875,51.0625,3,cloudy,21,51
21.575,51.05625,2,rainy,21,51
21.575,51.0625,3,cloudy,21,51
21.575,51.0625,2,rainy,21,51
21.5875,51.075,2,rainy,21,51
21.6,51.06875,3,cloudy,21,51
21.6125,51.06875,2,rainy,21,51
21.625,51.0625,3,cloudy,21,51
21.63125,51.0625,2,rainy,21,51
21.6375,51.0625,1,sunny,21,51
21.64375,51.05625,1,sunny,21,51
21.65625,51.04375,3,cloudy,21,51
21.66875,51.025,3,cloudy,21,51
21.68125,51,2,rainy,21,51
21.7,50.95625,2,rainy,21,50
21.7125,50.9125,3,cloudy,21,50
21.7125,50.86875,1,sunny,21,50
21.73125,50.88125,1,sunny,21,50
21.75625,50.93125,1,sunny,21,50
21.79375,51.01875,2,rainy,21,51
21.825,51.075,3,cloudy,21,51
21.85625,51.15625,3,cloudy,21,51
21.8875,51.225,3,cloudy,21,51
21.925,51.3625,2,rainy,21,51
21.9625,51.58125,3,cloudy,21,51
21.99375,51.89375,2,rainy,21,51
22.01875,52.25,1,sunny,22,52
22.04375,52.64375,3,cloudy,22,52
22.0875,53.1625,1,sunny,22,53
22.125,53.55625,3,cloudy,22,53
22.13125,53.95,1,sunny,22,53
22.11875,54.39375,3,cloudy,22,54
22.11875,54.8375,3,cloudy,22,54
22.125,55.2375,1,sunny,22,55
22.13125,55.61875,3,cloudy,22,55
22.13125,55.96875,2,rainy,22,55
22.13125,56.4375,3,cloudy,22,56
22.14375,56.8375,3,cloudy,22,56
22.15625,57.325,2,rainy,22,57
22.1625,57.74375,2,rainy,22,57
22.18125,58.04375,1,sunny,22,58
22.203125,58.21875,1,sunny,22,58
22.228125,58.31875,3,cloudy,22,58
22.253125,58.35625,2,rainy,22,58
22.265625,58.25,1,sunny,22,58
22.271875,58.2625,2,rainy,22,58
22.309375,58.26875,1,sunny,22,58
22.359375,58.23125,1,sunny,22,58
22.403125,58.2125,2,rainy,22,58
22.428125,58.175,2,rainy,22,58
22.440625,58.13125,2,rainy,22,58
22.446875,58.1,1,sunny,22,58
22.453125,57.96875,3,cloudy,22,57
22.446875,57.9,1,sunny,22,57
22.440625,57.75625,2,rainy,22,57
22.434375,57.6,2,rainy,22,57
22.415625,57.48125,1,sunny,22,57
22.4,57.3875,2,rainy,22,57
22.375,57.33125,1,sunny,22,57
22.35625,57.2875,1,sunny,22,57
22.325,57.26875,2,rainy,22,57
22.29375,57.25,2,rainy,22,57
22.25625,57.24375,3,cloudy,22,57
22.23125,57.2125,3,cloudy,22,57
22.2,57.15625,2,rainy,22,57
22.16875,57.1125,3,cloudy,22,57
22.15,57.05,1,sunny,22,57
22.125,56.9875,2,rainy,22,56
22.09375,56.93125,1,sunny,22,56
22.0625,56.875,3,cloudy,22,56
22.03125,56.8,1,sunny,22,56
22.00625,56.74375,3,cloudy,22,56
21.96875,56.70625,2,rainy,21,56
21.925,56.625,1,sunny,21,56
21.9,56.56875,2,rainy,21,56
21.86875,56.46875,1,sunny,21,56
21.8375,56.41875,3,cloudy,21,56
21.81875,56.3625,3,cloudy,21,56
21.79375,56.2875,2,rainy,21,56
21.775,56.2125,2,rainy,21,56
21.75,56.24375,2,rainy,21,56
21.7375,56.23125,1,sunny,21,56
21.7125,56.18125,2,rainy,21,56
21.70625,56.20625,2,rainy,21,56
21.70625,56.2125,1,sunny,21,56
21.70625,56.1875,2,rainy,21,56
21.7,56.18125,2,rainy,21,56
21.7,56.125,3,cloudy,21,56
21.7125,56.01875,3,cloudy,21,56
21.7375,55.925,3,cloudy,21,55
21.75625,55.78125,1,sunny,21,55
21.775,55.68125,3,cloudy,21,55
21.8,55.5125,2,rainy,21,55
21.825,55.3375,3,cloudy,21,55
21.85625,55.1625,1,sunny,21,55
21.8875,55.00625,1,sunny,21,55
21.91875,54.75625,2,rainy,21,54
21.95625,54.525,3,cloudy,21,54
21.9875,54.34375,3,cloudy,21,54
22.025,54.0875,1,sunny,22,54
22.05625,53.84375,1,sunny,22,53
22.09375,53.625,2,rainy,22,53
22.13125,53.4125,1,sunny,22,53
22.15625,53.25,2,rainy,22,53
22.1875,53.11875,1,sunny,22,53
22.2125,53.01875,2,rainy,22,53
22.2375,52.93125,1,sunny,22,52
22.2625,52.8625,1,sunny,22,52
22.2875,52.80625,2,rainy,22,52
22.30625,52.7625,1,sunny,22,52
22.33125,52.75,3,cloudy,22,52
22.35,52.75,2,rainy,22,52
22.375,52.75625,3,cloudy,22,52
22.39375,52.7375,2,rainy,22,52
22.43125,52.71875,2,rainy,22,52
22.45,52.6625,2,rainy,22,52
22.48125,52.66875,2,rainy,22,52
22.50625,52.66875,2,rainy,22,52
22.53125,52.4125,2,rainy,22,52
22.55878906,52.18183594,2,rainy,22,52
22.58691406,52.36308594,2,rainy,22,52
22.59785156,52.20058594,2,rainy,22,52
22.60175781,52.06152344,3,cloudy,22,52
22.59863281,51.95214844,1,sunny,22,51
22.59550781,51.87402344,3,cloudy,22,51
22.59863281,52.07324219,2,rainy,22,52
22.57675781,52.25292969,2,rainy,22,52
22.53457031,52.46855469,2,rainy,22,52
22.50019531,52.67949219,1,sunny,22,52
22.46738281,52.94667969,2,rainy,22,52
22.43300781,53.22949219,3,cloudy,22,53
22.40332031,53.53574219,1,sunny,22,53
22.36582031,53.86386719,3,cloudy,22,53
22.33457031,54.15136719,2,rainy,22,54
22.30800781,54.75917969,3,cloudy,22,54
22.27890625,55.34296875,3,cloudy,22,55
22.25234375,55.49140625,2,rainy,22,55
22.2390625,55.96328125,2,rainy,22,55
22.22890625,56.39921875,1,sunny,22,56
22.22734375,56.78359375,3,cloudy,22,56
22.22734375,57.13984375,2,rainy,22,57
22.21640625,57.228125,3,cloudy,22,57
22.22578125,57.3140625,3,cloudy,22,57
22.24609375,57.3546875,2,rainy,22,57
22.26484375,57.3984375,2,rainy,22,57
22.26953125,57.434375,2,rainy,22,57
22.26484375,57.4640625,2,rainy,22,57
22.29453125,57.5453125,1,sunny,22,57
22.28828125,57.50625,1,sunny,22,57
22.27578125,57.521875,1,sunny,22,57
22.30234375,57.4984375,3,cloudy,22,57
22.28828125,57.4328125,1,sunny,22,57
22.26328125,57.3921875,1,sunny,22,57
22.2421875,57.3765625,1,sunny,22,57
22.2140625,57.3859375,2,rainy,22,57
22.1890625,57.4015625,3,cloudy,22,57
22.1546875,57.428125,1,sunny,22,57
22.121875,57.440625,3,cloudy,22,57
22.0890625,57.4578125,2,rainy,22,57
22.065625,57.4578125,3,cloudy,22,57
22.0328125,57.446875,1,sunny,22,57
22.0015625,57.4390625,1,sunny,22,57
21.98125,57.4078125,1,sunny,21,57
21.9171875,57.340625,3,cloudy,21,57
21.8828125,57.315625,3,cloudy,21,57
21.8515625,57.2859375,2,rainy,21,57
21.78125,57.2109375,3,cloudy,21,57
21.75625,57.1734375,1,sunny,21,57
21.7234375,57.1453125,1,sunny,21,57
21.684375,57.08125,3,cloudy,21,57
21.6609375,57.034375,3,cloudy,21,57
21.6328125,56.95625,3,cloudy,21,56
21.6078125,56.9078125,1,sunny,21,56
21.59375,56.85625,3,cloudy,21,56
21.5671875,56.803125,3,cloudy,21,56
21.546875,56.74375,3,cloudy,21,56
21.5296875,56.7484375,1,sunny,21,56
21.5234375,56.715625,2,rainy,21,56
21.5046875,56.6578125,2,rainy,21,56
21.5015625,56.653125,2,rainy,21,56
21.5109375,56.628125,2,rainy,21,56
21.51875,56.5671875,2,rainy,21,56
21.521875,56.5296875,2,rainy,21,56
21.5328125,56.44375,1,sunny,21,56
21.5734375,56.3640625,3,cloudy,21,56
21.62226563,56.29472656,1,sunny,21,56
21.66835938,56.17792969,2,rainy,21,56
21.71328125,56.08085938,3,cloudy,21,56
21.76484375,55.91601563,3,cloudy,21,55
21.81328125,55.72695313,1,sunny,21,55
21.875,55.534375,2,rainy,21,55
21.93242188,55.33496094,3,cloudy,21,55
21.99804688,55.04746094,1,sunny,21,55
22.05273438,54.74824219,2,rainy,22,54
22.11523438,54.44355469,1,sunny,22,54
22.16992188,54.08417969,1,sunny,22,54
22.22929688,53.76699219,1,sunny,22,53
22.28398438,53.44824219,1,sunny,22,53
22.34492188,53.16699219,3,cloudy,22,53
22.40273438,52.99042969,3,cloudy,22,52
22.44335938,52.80605469,1,sunny,22,52
22.48515625,52.64570313,2,rainy,22,52
22.528125,52.5125,1,sunny,22,52
22.57226563,52.37519531,1,sunny,22,52
22.61132813,52.25253906,3,cloudy,22,52
22.65195313,52.13066406,3,cloudy,22,52
22.69335938,52.01542969,3,cloudy,22,52
22.7296875,51.93046875,2,rainy,22,51
22.7640625,52.08515625,2,rainy,22,52
22.8078125,52.2390625,2,rainy,22,52
22.8546875,52.4171875,3,cloudy,22,52
22.89765625,52.53984375,1,sunny,22,52
22.93359375,52.63828125,2,rainy,22,52
22.971875,52.740625,2,rainy,22,52
23.00625,52.640625,2,rainy,23,52
23.03193359,52.51337891,1,sunny,23,52
23.06943359,52.78525391,3,cloudy,23,52
23.08271484,52.69462891,1,sunny,23,52
23.08857422,52.60791016,2,rainy,23,52
23.09013672,52.56572266,3,cloudy,23,52
23.09482422,52.57666016,1,sunny,23,52
23.06669922,52.75634766,1,sunny,23,52
23.02294922,52.93134766,3,cloudy,23,52
22.96669922,53.15009766,3,cloudy,22,53
22.90732422,53.16884766,3,cloudy,22,53
22.84638672,53.24228516,2,rainy,22,53
22.78388672,53.35478516,2,rainy,22,53
22.72529297,53.50712891,2,rainy,22,53
22.66123047,53.72431641,1,sunny,22,53
22.59794922,53.93447266,2,rainy,22,53
22.53544922,54.36572266,1,sunny,22,54
22.47226563,54.78046875,2,rainy,22,54
22.40039063,54.77734375,1,sunny,22,54
22.34492188,55.11796875,1,sunny,22,55
22.2890625,55.4453125,2,rainy,22,55
22.240625,55.746875,3,cloudy,22,55
22.1890625,56.0296875,1,sunny,22,56
22.1609375,56.19375,3,cloudy,22,56
22.1421875,56.359375,3,cloudy,22,56
22.1328125,56.478125,3,cloudy,22,56
22.1265625,56.584375,3,cloudy,22,56
22.1109375,56.69375,2,rainy,22,56
22.0890625,56.796875,3,cloudy,22,56
22.1421875,56.990625,3,cloudy,22,56
22.1234375,57.04375,3,cloudy,22,57
22.1046875,57.14375,3,cloudy,22,57
22.1640625,57.240625,1,sunny,22,57
22.1421875,57.265625,1,sunny,22,57
22.1109375,57.303125,3,cloudy,22,57
22.084375,57.365625,1,sunny,22,57
22.053125,57.440625,1,sunny,22,57
22.021875,57.515625,2,rainy,22,57
21.984375,57.5875,1,sunny,21,57
21.95,57.63125,3,cloudy,21,57
21.921875,57.671875,1,sunny,21,57
21.9,57.703125,2,rainy,21,57
21.865625,57.7375,2,rainy,21,57
21.834375,57.765625,1,sunny,21,57
21.8125,57.765625,2,rainy,21,57
21.709375,57.69375,2,rainy,21,57
21.671875,57.7,2,rainy,21,57
21.640625,57.696875,1,sunny,21,57
21.53125,57.621875,2,rainy,21,57
21.50625,57.603125,3,cloudy,21,57
21.478125,57.584375,1,sunny,21,57
21.44375,57.5375,3,cloudy,21,57
21.421875,57.5,2,rainy,21,57
21.396875,57.44375,2,rainy,21,57
21.378125,57.396875,1,sunny,21,57
21.36875,57.35,2,rainy,21,57
21.340625,57.31875,1,sunny,21,57
21.31875,57.275,1,sunny,21,57
21.309375,57.253125,3,cloudy,21,57
21.309375,57.2,3,cloudy,21,57
21.296875,57.134375,1,sunny,21,57
21.296875,57.1,3,cloudy,21,57
21.315625,57.04375,2,rainy,21,57
21.33125,56.946875,1,sunny,21,56
21.34375,56.878125,1,sunny,21,56
21.365625,56.7625,1,sunny,21,56
21.4359375,56.8125,1,sunny,21,56
21.51542969,56.84677734,2,rainy,21,56
21.59472656,56.82626953,3,cloudy,21,56
21.67539063,56.79628906,3,cloudy,21,56
21.76210937,56.69589844,3,cloudy,21,56
21.84335938,56.55058594,3,cloudy,21,56
21.94375,56.378125,3,cloudy,21,56
22.04082031,56.18681641,3,cloudy,22,56
22.13769531,55.93134766,2,rainy,22,55
22.22753906,55.63564453,3,cloudy,22,55
22.32597656,55.30439453,3,cloudy,22,55
22.41972656,54.94814453,3,cloudy,22,54
22.51503906,54.64345703,2,rainy,22,54
22.60253906,54.33408203,2,rainy,22,54
22.69628906,54.07626953,1,sunny,22,54
22.79160156,53.95439453,1,sunny,22,53
22.84941406,53.67783203,1,sunny,22,53
22.90898438,53.43730469,3,cloudy,22,53
22.9703125,53.240625,1,sunny,22,53
23.03027344,53.04091797,3,cloudy,23,53
23.08261719,52.86630859,1,sunny,23,52
23.13730469,52.69599609,2,rainy,23,52
23.19003906,52.54501953,3,cloudy,23,52
23.23828125,52.43945313,1,sunny,23,52
23.28515625,52.67304688,2,rainy,23,52
23.3359375,52.928125,3,cloudy,23,52
23.3875,53.20625,2,rainy,23,53
23.4328125,53.4015625,1,sunny,23,53
23.465625,53.50625,2,rainy,23,53
23.5015625,53.6015625,3,cloudy,23,53
23.5359375,53.565625,1,sunny,23,53
23.55507812,53.47304688,1,sunny,23,53
23.56835938,53.39257813,3,cloudy,23,53
23.57617188,53.31445313,1,sunny,23,53
23.57773438,53.22851563,1,sunny,23,53
23.57773438,53.18320313,2,rainy,23,53
23.58242187,53.20820313,3,cloudy,23,53
23.52148438,53.28085938,3,cloudy,23,53
23.45273438,53.34648437,1,sunny,23,53
23.37460938,53.45273438,2,rainy,23,53
23.29023438,53.27929688,3,cloudy,23,53
23.20117188,53.15898437,1,sunny,23,53
23.11054687,53.10117188,3,cloudy,23,53
23.02304688,53.09960938,1,sunny,23,53
22.93242188,53.20585938,1,sunny,22,53
22.83710938,53.33867188,2,rainy,22,53
22.73867188,53.59335938,1,sunny,22,53
22.64140625,53.8390625,3,cloudy,22,53
22.5484375,54.06328125,3,cloudy,22,54
22.45078125,54.27265625,3,cloudy,22,54
22.34921875,54.49140625,1,sunny,22,54
22.25390625,54.71015625,1,sunny,22,54
22.15078125,54.91953125,1,sunny,22,54
22.10546875,55.159375,1,sunny,22,55
22.05859375,55.4046875,1,sunny,22,55
22.01953125,55.6015625,1,sunny,22,55
21.98828125,55.7703125,1,sunny,21,55
21.95234375,55.953125,2,rainy,21,55
21.91328125,56.1296875,1,sunny,21,56
21.91484375,56.3546875,2,rainy,21,56
21.88359375,56.5,3,cloudy,21,56
21.85859375,56.684375,3,cloudy,21,56
21.87265625,56.8484375,1,sunny,21,56
21.84296875,56.9640625,2,rainy,21,56
21.80546875,57.0796875,2,rainy,21,57
21.7734375,57.2203125,2,rainy,21,57
21.7390625,57.3609375,1,sunny,21,57
21.7015625,57.4953125,1,sunny,21,57
21.6609375,57.6125,2,rainy,21,57
21.625,57.6875,3,cloudy,21,57
21.6015625,57.7515625,2,rainy,21,57
21.58125,57.8140625,2,rainy,21,57
21.5453125,57.89375,3,cloudy,21,57
21.5140625,57.9578125,3,cloudy,21,57
21.490625,57.9890625,1,sunny,21,57
21.4234375,57.99375,1,sunny,21,57
21.3828125,58.03125,2,rainy,21,58
21.3515625,58.0546875,1,sunny,21,58
21.28125,58.0328125,1,sunny,21,58
21.25625,58.0328125,3,cloudy,21,58
21.2328125,58.0234375,1,sunny,21,58
21.203125,57.99375,1,sunny,21,57
21.1828125,57.965625,1,sunny,21,57
21.1609375,57.93125,3,cloudy,21,57
21.1484375,57.8859375,3,cloudy,21,57
21.14375,57.84375,1,sunny,21,57
21.1140625,57.834375,1,sunny,21,57
21.090625,57.80625,3,cloudy,21,57
21.0890625,57.7578125,2,rainy,21,57
21.0953125,57.684375,2,rainy,21,57
21.0890625,57.6109375,3,cloudy,21,57
21.0921875,57.546875,3,cloudy,21,57
21.1203125,57.459375,2,rainy,21,57
21.14375,57.3265625,2,rainy,21,57
21.165625,57.2265625,1,sunny,21,57
21.1984375,57.08125,2,rainy,21,57
21.2984375,57.2609375,1,sunny,21,57
21.40859375,57.39882813,3,cloudy,21,57
21.52109375,57.47460938,3,cloudy,21,57
21.6375,57.51171875,1,sunny,21,57
21.759375,57.47578125,2,rainy,21,57
21.8734375,57.37421875,2,rainy,21,57
22.0125,57.221875,3,cloudy,22,57
22.14921875,57.03867188,1,sunny,22,57
22.27734375,56.81523437,1,sunny,22,56
22.40234375,56.52304688,3,cloudy,22,56
22.53671875,56.16523438,1,sunny,22,56
22.66953125,55.81210938,3,cloudy,22,55
22.80078125,55.51992188,2,rainy,22,55
22.92109375,55.21992188,3,cloudy,22,55
23.04765625,54.98554688,3,cloudy,23,54
23.18046875,54.91835938,2,rainy,23,54
23.25546875,54.54960937,2,rainy,23,54
23.3328125,54.22890625,1,sunny,23,54
23.4125,53.96875,2,rainy,23,53
23.48828125,53.70664063,1,sunny,23,53
23.55390625,53.48007813,1,sunny,23,53
23.62265625,53.26132813,2,rainy,23,53
23.68671875,53.07460938,2,rainy,23,53
23.746875,52.9484375,1,sunny,23,52
23.796875,52.8890625,2,rainy,23,52
23.85,52.8875,1,sunny,23,52
23.89375,52.975,2,rainy,23,52
23.89375,52.95625,3,cloudy,23,52
23.88125,52.86875,2,rainy,23,52
23.86875,52.8125,1,sunny,23,52
23.8625,52.6625,3,cloudy,23,52
23.81875,52.40625,3,cloudy,23,52
23.76875,52.1375,2,rainy,23,52
23.7,51.89375,1,sunny,23,51
23.625,51.66875,3,cloudy,23,51
23.54375,51.53125,1,sunny,23,51
23.45625,51.425,1,sunny,23,51
23.3625,51.390625,3,cloudy,23,51
23.26875,51.346875,3,cloudy,23,51
23.16875,51.340625,2,rainy,23,51
23.06875,51.346875,3,cloudy,23,51
22.95625,51.390625,2,rainy,22,51
22.85,51.453125,3,cloudy,22,51
22.78125,51.584375,2,rainy,22,51
22.70625,51.778125,3,cloudy,22,51
22.625,51.978125,2,rainy,22,51
22.53125,52.234375,1,sunny,22,52
22.45625,52.509375,2,rainy,22,52
22.38125,52.796875,1,sunny,22,52
22.3125,53.053125,3,cloudy,22,53
22.2375,53.303125,3,cloudy,22,53
22.175,53.528125,3,cloudy,22,53
22.1125,53.809375,3,cloudy,22,53
22.05,54.125,2,rainy,22,54
21.975,54.45,2,rainy,21,54
21.90625,54.725,1,sunny,21,54
21.85,54.95625,3,cloudy,21,54
21.79375,55.2125,3,cloudy,21,55
21.7375,55.4625,2,rainy,21,55
21.6875,55.71875,1,sunny,21,55
21.64375,55.95625,1,sunny,21,55
21.6125,56.225,3,cloudy,21,56
21.58125,56.45625,3,cloudy,21,56
21.54375,56.6625,3,cloudy,21,56
21.5,56.85625,3,cloudy,21,56
21.4625,57.075,3,cloudy,21,57
21.425,57.28125,2,rainy,21,57
21.38125,57.475,3,cloudy,21,57
21.3375,57.6375,3,cloudy,21,57
21.3,57.74375,2,rainy,21,57
21.28125,57.83125,3,cloudy,21,57
21.2625,57.925,3,cloudy,21,57
21.225,58.05,3,cloudy,21,58
21.19375,58.15,3,cloudy,21,58
21.16875,58.2125,2,rainy,21,58
21.1375,58.29375,3,cloudy,21,58
21.09375,58.3625,1,sunny,21,58
21.0625,58.4125,3,cloudy,21,58
21.03125,58.44375,3,cloudy,21,58
21.00625,58.4625,3,cloudy,21,58
20.9875,58.4625,1,sunny,20,58
20.9625,58.45,1,sunny,20,58
20.94375,58.43125,2,rainy,20,58
20.925,58.41875,2,rainy,20,58
20.91875,58.375,3,cloudy,20,58
20.91875,58.3375,1,sunny,20,58
20.8875,58.35,2,rainy,20,58
20.8625,58.3375,2,rainy,20,58
20.86875,58.2625,2,rainy,20,58
20.88125,58.16875,3,cloudy,20,58
20.88125,58.0875,1,sunny,20,58
20.8875,57.99375,3,cloudy,20,57
20.925,57.875,3,cloudy,20,57
20.95625,57.70625,3,cloudy,20,57
20.9875,57.575,2,rainy,20,57
21.03125,57.4,1,sunny,21,57
21.08125,57.225,1,sunny,21,57
21.15,57.03125,1,sunny,21,57
21.2125,56.8625,1,sunny,21,56
21.29375,56.58125,3,cloudy,21,56
21.38125,56.26875,2,rainy,21,56
21.4625,55.94375,1,sunny,21,55
21.56875,55.5375,1,sunny,21,55
21.68125,55.15625,1,sunny,21,55
21.78125,54.7875,1,sunny,21,54
21.875,54.36875,2,rainy,21,54
21.975,54.05,3,cloudy,21,54
22.08125,53.70625,1,sunny,22,53
22.16875,53.375,3,cloudy,22,53
22.2625,53.1875,2,rainy,22,53
22.3625,52.95,2,rainy,22,52
22.45625,52.7,2,rainy,22,52
22.54375,52.4375,2,rainy,22,52
22.625,52.1375,1,sunny,22,52
22.71875,51.79375,3,cloudy,22,51
22.8,51.575,1,sunny,22,51
22.86875,51.28125,1,sunny,22,51
22.93125,51.06875,3,cloudy,22,51
23,50.925,2,rainy,23,50
23.0625,50.775,3,cloudy,23,50
23.11875,50.65625,3,cloudy,23,50
23.16875,50.6,1,sunny,23,50
23.225,50.4875,3,cloudy,23,50
23.275,50.39375,3,cloudy,23,50
23.31875,50.35625,3,cloudy,23,50
23.34375,50.275,1,sunny,23,50
23.3625,50.23125,3,cloudy,23,50
23.38125,50.2875,3,cloudy,23,50
23.39375,50.40625,3,cloudy,23,50
23.39375,50.60625,2,rainy,23,50
23.3875,50.86875,2,rainy,23,50
23.375,51.425,3,cloudy,23,51
23.38125,52.08125,2,rainy,23,52
23.38125,52.6125,1,sunny,23,52
23.375,53.05,3,cloudy,23,53
23.375,53.56875,1,sunny,23,53
23.375,54.0625,2,rainy,23,54
23.39375,54.55625,2,rainy,23,54
23.4,54.98125,2,rainy,23,54
23.3875,55.4,1,sunny,23,55
23.375,55.7875,1,sunny,23,55
23.3625,56.1375,3,cloudy,23,56
23.35,56.475,1,sunny,23,56
23.33125,56.76875,1,sunny,23,56
23.3125,57.0125,3,cloudy,23,57
23.29375,57.20625,1,sunny,23,57
23.275,57.36875,2,rainy,23,57
23.25,57.2625,1,sunny,23,57
23.2125,57.16875,3,cloudy,23,57
23.175,57.18125,1,sunny,23,57
23.1375,57.26875,3,cloudy,23,57
23.0875,57.2875,1,sunny,23,57
23.03125,57.35,3,cloudy,23,57
22.96875,57.4125,2,rainy,22,57
22.9,57.51875,1,sunny,22,57
22.84375,57.65625,2,rainy,22,57
22.7875,57.8,1,sunny,22,57
22.74375,57.95,2,rainy,22,57
22.7,58.09375,1,sunny,22,58
22.65625,58.2625,1,sunny,22,58
22.6125,58.4375,3,cloudy,22,58
22.575,58.625,2,rainy,22,58
22.5375,58.79375,2,rainy,22,58
22.5,58.90625,2,rainy,22,58
22.4625,59,3,cloudy,22,59
22.425,59.05625,1,sunny,22,59
22.38125,59.1,1,sunny,22,59
22.34375,59.13125,2,rainy,22,59
22.3125,59.15,1,sunny,22,59
22.26875,59.175,1,sunny,22,59
22.2375,59.18125,1,sunny,22,59
22.20625,59.175,1,sunny,22,59
22.16875,59.15,2,rainy,22,59
22.13125,59.1125,3,cloudy,22,59
22.1,59.078125,2,rainy,22,59
22.06875,59.040625,1,sunny,22,59
22.0375,59.021875,1,sunny,22,59
22.0125,59.065625,2,rainy,22,59
21.96875,59.090625,3,cloudy,21,59
21.8625,59.296875,2,rainy,21,59
21.74375,59.540625,2,rainy,21,59
21.6375,59.784375,3,cloudy,21,59
21.51875,60.053125,3,cloudy,21,60
21.4,60.353125,1,sunny,21,60
21.28125,60.690625,2,rainy,21,60
21.16875,60.959375,2,rainy,21,60
21.0625,61.215625,2,rainy,21,61
20.975,61.471875,2,rainy,20,61
20.90625,61.740625,1,sunny,20,61
20.85,61.921875,3,cloudy,20,61
20.79375,62.05625,1,sunny,20,62
20.75,62.1375,1,sunny,20,62
20.71875,62.21875,1,sunny,20,62
20.69375,62.21875,3,cloudy,20,62
20.7,62.19375,3,cloudy,20,62
20.78125,62,1,sunny,20,62
20.8875,61.74375,1,sunny,20,61
21,61.475,2,rainy,21,61
21.15,61.34375,3,cloudy,21,61
21.30625,61.2375,2,rainy,21,61
21.475,61.05625,3,cloudy,21,61
21.6625,60.70625,3,cloudy,21,60
21.8375,60.2625,1,sunny,21,60
22,59.66875,1,sunny,22,59
22.16875,59.0125,3,cloudy,22,59
22.325,58.41875,2,rainy,22,58
22.48125,57.83125,1,sunny,22,57
22.63125,57.30625,3,cloudy,22,57
22.78125,56.775,3,cloudy,22,56
22.925,56.28125,2,rainy,22,56
23.0625,55.81875,1,sunny,23,55
23.19375,55.3625,1,sunny,23,55
23.3125,54.9375,3,cloudy,23,54
23.425,54.54375,1,sunny,23,54
23.525,54.00625,1,sunny,23,54
23.61875,53.4125,1,sunny,23,53
23.70625,52.85,1,sunny,23,52
23.78125,52.46875,2,rainy,23,52
23.8625,52.21875,3,cloudy,23,52
23.94375,52.14375,1,sunny,23,52
24.0125,52.1125,3,cloudy,24,52
24.08125,52.125,1,sunny,24,52
24.15,52.15,1,sunny,24,52
24.21875,52.15625,3,cloudy,24,52
24.29375,52.4625,1,sunny,24,52
24.3625,52.775,3,cloudy,24,52
24.425,52.9125,1,sunny,24,52
24.48125,53.0375,3,cloudy,24,53
24.54375,53.2375,3,cloudy,24,53
24.5875,53.56875,2,rainy,24,53
24.625,53.8875,3,cloudy,24,53
24.64375,54.19375,2,rainy,24,54
24.63125,54.53125,3,cloudy,24,54
24.6,54.925,3,cloudy,24,54
24.5625,55.3,3,cloudy,24,55
24.51875,55.65625,1,sunny,24,55
24.45,56.04375,1,sunny,24,56
24.35,56.475,3,cloudy,24,56
24.24375,56.925,1,sunny,24,56
24.125,57.41875,3,cloudy,24,57
23.975,57.71875,2,rainy,23,57
23.83125,57.99375,2,rainy,23,57
23.675,58.5,3,cloudy,23,58
23.5125,59.05,2,rainy,23,59
23.3375,59.60625,2,rainy,23,59
23.16875,60.04375,3,cloudy,23,60
22.9875,60.50625,1,sunny,22,60
22.80625,61.01875,1,sunny,22,61
22.65,61.5125,2,rainy,22,61
22.5125,61.99375,3,cloudy,22,61
22.38125,62.4125,2,rainy,22,62
22.2375,62.83125,1,sunny,22,62
22.10625,63.23125,2,rainy,22,63
22,63.56875,2,rainy,22,63
21.90625,63.8625,3,cloudy,21,63
21.81875,64.08125,3,cloudy,21,64
21.75625,64.15625,3,cloudy,21,64
21.675,64.225,1,sunny,21,64
21.61875,64.20625,1,sunny,21,64
21.56875,64.125,2,rainy,21,64
21.51875,63.96875,2,rainy,21,63
21.48125,63.75,2,rainy,21,63
21.45,63.490625,2,rainy,21,63
21.43125,63.1734375,1,sunny,21,63
21.4125,62.8234375,2,rainy,21,62
21.39375,62.3984375,2,rainy,21,62
21.38125,61.9671875,1,sunny,21,61
21.38125,61.4734375,2,rainy,21,61
21.39375,60.9296875,1,sunny,21,60
21.40625,60.3859375,2,rainy,21,60
21.41875,59.8671875,2,rainy,21,59
21.425,59.3859375,2,rainy,21,59
21.43125,58.9421875,1,sunny,21,58
